Species,Latitude,Longitude
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.61156,-73.7406
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61156,-73.7406
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61156,-73.7406
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.61181,-73.74103
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.61156,-73.7406
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.889417,-76.103067
Tremarctos ornatus,3.33746,-76.02048
Tremarctos ornatus,3.28679,-76.01833
Tremarctos ornatus,5.493972,-75.898333
Tremarctos ornatus,3.399294,-76.617303
Tremarctos ornatus,3.411775,-76.654678
Tremarctos ornatus,3.417511,-76.62685
Tremarctos ornatus,0.991111,-77.129611
Tremarctos ornatus,3.869506,-76.12805
Tremarctos ornatus,3.58455,-76.043867
Tremarctos ornatus,3.546531,-76.0652
Tremarctos ornatus,6.252222,-76.22725
Tremarctos ornatus,5.171823,-75.415139
Tremarctos ornatus,5.133361,-76.686556
Tremarctos ornatus,4.589,-73.674
Tremarctos ornatus,4.669,-73.716
Tremarctos ornatus,4.698,-73.706
Tremarctos ornatus,4.709,-73.662
Tremarctos ornatus,4.708,-73.694
Tremarctos ornatus,4.593,-73.677
Tremarctos ornatus,4.79,-73.763
Tremarctos ornatus,4.707,-73.662
Tremarctos ornatus,4.626,-73.697
Tremarctos ornatus,4.856,-73.713
Tremarctos ornatus,4.584,-73.682
Tremarctos ornatus,4.549,-73.685
Tremarctos ornatus,4.568,-73.704
Tremarctos ornatus,4.716,-73.724
Tremarctos ornatus,4.585,-73.696
Tremarctos ornatus,4.632664,-73.719067
Tremarctos ornatus,4.633674,-73.71783
Tremarctos ornatus,4.632763,-73.719076
Tremarctos ornatus,4.631891,-73.716995
Tremarctos ornatus,4.632664,-73.719067
Tremarctos ornatus,4.629976,-73.718287
Tremarctos ornatus,4.586413,-73.777682
Tremarctos ornatus,4.629325,-73.718207
Tremarctos ornatus,4.632889,-73.718634
Tremarctos ornatus,4.629614,-73.718243
Tremarctos ornatus,4.634831,-73.717287
Tremarctos ornatus,4.55781,-73.780389
Tremarctos ornatus,4.630445,-73.717764
Tremarctos ornatus,4.635156,-73.716971
Tremarctos ornatus,4.631303,-73.717086
Tremarctos ornatus,4.557945,-73.780344
Tremarctos ornatus,4.558878,-73.797296
Tremarctos ornatus,4.629542,-73.718153
Tremarctos ornatus,4.63287,-73.718345
Tremarctos ornatus,4.634867,-73.717197
Tremarctos ornatus,4.632316,-73.717102
Tremarctos ornatus,4.632316,-73.717102
Tremarctos ornatus,4.566435,-73.752037
Tremarctos ornatus,4.566507,-73.752091
Tremarctos ornatus,4.635192,-73.716899
Tremarctos ornatus,4.467677,-73.790173
Tremarctos ornatus,4.566435,-73.752037
Tremarctos ornatus,4.525991,-73.781001
Tremarctos ornatus,4.56696,-73.752559
Tremarctos ornatus,4.566326,-73.751866
Tremarctos ornatus,4.566679,-73.75238
Tremarctos ornatus,4.566724,-73.752235
Tremarctos ornatus,4.566435,-73.752037
Tremarctos ornatus,4.566652,-73.752298
Tremarctos ornatus,4.56696,-73.752559
Tremarctos ornatus,4.565765,-73.75184
Tremarctos ornatus,4.566471,-73.752091
Tremarctos ornatus,4.564987,-73.751752
Tremarctos ornatus,4.565014,-73.751824
Tremarctos ornatus,4.565014,-73.751824
Tremarctos ornatus,4.565494,-73.751841
Tremarctos ornatus,4.565304,-73.75176
Tremarctos ornatus,4.56562,-73.751786
Tremarctos ornatus,4.56572,-73.751867
Tremarctos ornatus,4.565846,-73.751786
Tremarctos ornatus,4.565168,-73.751751
Tremarctos ornatus,4.564987,-73.751779
Tremarctos ornatus,4.565494,-73.751841
Tremarctos ornatus,4.566317,-73.751848
Tremarctos ornatus,4.56553,-73.751859
Tremarctos ornatus,4.565073,-73.770354
Tremarctos ornatus,4.566589,-73.75238
Tremarctos ornatus,4.565602,-73.751723
Tremarctos ornatus,4.565132,-73.751778
Tremarctos ornatus,4.565711,-73.751858
Tremarctos ornatus,4.56553,-73.751859
Tremarctos ornatus,4.565222,-73.751751
Tremarctos ornatus,4.564707,-73.751743
Tremarctos ornatus,4.565304,-73.75176
Tremarctos ornatus,4.565593,-73.751732
Tremarctos ornatus,4.581312,-73.798809
Tremarctos ornatus,4.581493,-73.798899
Tremarctos ornatus,4.526754,-73.799071
Tremarctos ornatus,4.581077,-73.798845
Tremarctos ornatus,4.581248,-73.798764
Tremarctos ornatus,4.581484,-73.798881
Tremarctos ornatus,4.581185,-73.798764
Tremarctos ornatus,4.573896,-73.287327
Tremarctos ornatus,4.581068,-73.798845
Tremarctos ornatus,4.572983,-73.772982
Tremarctos ornatus,4.582136,-73.799258
Tremarctos ornatus,4.580986,-73.798647
Tremarctos ornatus,4.565955,-73.751822
Tremarctos ornatus,4.581032,-73.798972
Tremarctos ornatus,4.582235,-73.799312
Tremarctos ornatus,4.581592,-73.79898
Tremarctos ornatus,4.573019,-73.772747
Tremarctos ornatus,4.581095,-73.798809
Tremarctos ornatus,4.581095,-73.798899
Tremarctos ornatus,4.581719,-73.798961
Tremarctos ornatus,4.581402,-73.798854
Tremarctos ornatus,4.582063,-73.799096
Tremarctos ornatus,4.581167,-73.798764
Tremarctos ornatus,4.581167,-73.798764
Tremarctos ornatus,4.581248,-73.798764
Tremarctos ornatus,4.581366,-73.798845
Tremarctos ornatus,4.573019,-73.772747
Tremarctos ornatus,4.581348,-73.798854
Tremarctos ornatus,4.582317,-73.799402
Tremarctos ornatus,4.582244,-73.799321
Tremarctos ornatus,4.572892,-73.772684
Tremarctos ornatus,4.573064,-73.772693
Tremarctos ornatus,4.58152,-73.798935
Tremarctos ornatus,4.463384,-73.786846
Tremarctos ornatus,4.463808,-73.785962
Tremarctos ornatus,4.572965,-73.772747
Tremarctos ornatus,4.573064,-73.772693
Tremarctos ornatus,4.465782,-73.787527
Tremarctos ornatus,4.465846,-73.787545
Tremarctos ornatus,4.466662,-73.788985
Tremarctos ornatus,4.463809,-73.786548
Tremarctos ornatus,4.582172,-73.799258
Tremarctos ornatus,4.464715,-73.787484
Tremarctos ornatus,4.572811,-73.772757
Tremarctos ornatus,4.560219,-73.445942
Tremarctos ornatus,4.467523,-73.789993
Tremarctos ornatus,4.465865,-73.788158
Tremarctos ornatus,4.952,-73.622
Tremarctos ornatus,4.557204,-73.7751
Tremarctos ornatus,4.557023,-73.77528
Tremarctos ornatus,4.518912,-73.761005
Tremarctos ornatus,4.527304,-73.765597
Tremarctos ornatus,4.07017,-73.762432
Tremarctos ornatus,4.518504,-73.760943
Tremarctos ornatus,4.547885,-73.773295
Tremarctos ornatus,4.52109,-73.755072
Tremarctos ornatus,4.973534,-73.754341
Tremarctos ornatus,4.517346,-73.760603
Tremarctos ornatus,4.52655,-73.764003
Tremarctos ornatus,4.556489,-73.775308
Tremarctos ornatus,4.523101,-73.762215
Tremarctos ornatus,4.554652,-73.774221
Tremarctos ornatus,4.520558,-73.761381
Tremarctos ornatus,4.556779,-73.775344
Tremarctos ornatus,4.517141,-73.751608
Tremarctos ornatus,4.522287,-73.761982
Tremarctos ornatus,4.526496,-73.763895
Tremarctos ornatus,4.556788,-73.775371
Tremarctos ornatus,4.556489,-73.775308
Tremarctos ornatus,4.521235,-73.755098
Tremarctos ornatus,4.554688,-73.774545
Tremarctos ornatus,4.520304,-73.755316
Tremarctos ornatus,4.556589,-73.775362
Tremarctos ornatus,4.549514,-73.779619
Tremarctos ornatus,4.457545,-73.756387
Tremarctos ornatus,4.458326,-73.758107
Tremarctos ornatus,4.455653,-73.7552
Tremarctos ornatus,4.450183,-73.75666
Tremarctos ornatus,4.549507,-73.780547
Tremarctos ornatus,4.455128,-73.755291
Tremarctos ornatus,4.550696,-73.783213
Tremarctos ornatus,4.458913,-73.757998
Tremarctos ornatus,4.459004,-73.757979
Tremarctos ornatus,4.458579,-73.75798
Tremarctos ornatus,4.457689,-73.756017
Tremarctos ornatus,4.454775,-73.755157
Tremarctos ornatus,4.452867,-73.755133
Tremarctos ornatus,4.551484,-73.783915
Tremarctos ornatus,4.449993,-73.756715
Tremarctos ornatus,4.448922,-73.759492
Tremarctos ornatus,4.548499,-73.778061
Tremarctos ornatus,4.456394,-73.755316
Tremarctos ornatus,4.453374,-73.755421
Tremarctos ornatus,4.458759,-73.757926
Tremarctos ornatus,4.458064,-73.758359
Tremarctos ornatus,4.454893,-73.755148
Tremarctos ornatus,4.449662,-73.759076
Tremarctos ornatus,4.452704,-73.755413
Tremarctos ornatus,4.457797,-73.755503
Tremarctos ornatus,4.458913,-73.757998
Tremarctos ornatus,4.455535,-73.755237
Tremarctos ornatus,4.449876,-73.75676
Tremarctos ornatus,4.452424,-73.75571
Tremarctos ornatus,4.453514,-73.752681
Tremarctos ornatus,4.45596,-73.755245
Tremarctos ornatus,4.457892,-73.758369
Tremarctos ornatus,4.447176,-73.75927
Tremarctos ornatus,4.453718,-73.755564
Tremarctos ornatus,4.452271,-73.755855
Tremarctos ornatus,4.453971,-73.755555
Tremarctos ornatus,4.450156,-73.75667
Tremarctos ornatus,4.457534,-73.755432
Tremarctos ornatus,4.458262,-73.758125
Tremarctos ornatus,4.454378,-73.755437
Tremarctos ornatus,4.455824,-73.755191
Tremarctos ornatus,4.453478,-73.752681
Tremarctos ornatus,4.458136,-73.758233
Tremarctos ornatus,4.4576,-73.757135
Tremarctos ornatus,4.457838,-73.753241
Tremarctos ornatus,4.451438,-73.755649
Tremarctos ornatus,4.450156,-73.75667
Tremarctos ornatus,4.454712,-73.755355
Tremarctos ornatus,4.449659,-73.756923
Tremarctos ornatus,4.458273,-73.753601
Tremarctos ornatus,4.459187,-73.754185
Tremarctos ornatus,4.457947,-73.753259
Tremarctos ornatus,4.520909,-73.754955
Tremarctos ornatus,4.45302,-73.75516
Tremarctos ornatus,4.522151,-73.761955
Tremarctos ornatus,4.457404,-73.753449
Tremarctos ornatus,4.454613,-73.755427
Tremarctos ornatus,4.453586,-73.752681
Tremarctos ornatus,4.459115,-73.754104
Tremarctos ornatus,4.453695,-73.752689
Tremarctos ornatus,4.518115,-73.76079
Tremarctos ornatus,4.457594,-73.75335
Tremarctos ornatus,4.457702,-73.753295
Tremarctos ornatus,4.521943,-73.761856
Tremarctos ornatus,4.453283,-73.755267
Tremarctos ornatus,4.454653,-73.75239
Tremarctos ornatus,4.517834,-73.755077
Tremarctos ornatus,4.458273,-73.753601
Tremarctos ornatus,4.459234,-73.754996
Tremarctos ornatus,4.457748,-73.753268
Tremarctos ornatus,4.458843,-73.753897
Tremarctos ornatus,4.452614,-73.755557
Tremarctos ornatus,4.453912,-73.752644
Tremarctos ornatus,4.556526,-73.775335
Tremarctos ornatus,4.527993,-73.76647
Tremarctos ornatus,4.459198,-73.755158
Tremarctos ornatus,4.51617,-73.754819
Tremarctos ornatus,4.456436,-73.752982
Tremarctos ornatus,4.457432,-73.753593
Tremarctos ornatus,4.556535,-73.775308
Tremarctos ornatus,4.457196,-73.753161
Tremarctos ornatus,4.453885,-73.75268
Tremarctos ornatus,4.520359,-73.761363
